regiao,operacao,original,temperatura,temperaturatermometro,amplitude,status,dataref,year,month,day
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.4,20.9,2.5,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.4,20.9,2.5,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.4,20.9,2.5,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.4,20.9,2.5,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.4,20.9,2.5,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.3,20.9,2.4,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.3,20.9,2.4,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.1,20.9,2.2,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.1,20.9,2.2,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.2,20.9,2.3,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.2,20.9,2.3,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.9,20.9,3.0,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.9,20.9,3.0,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,20.9,3.1,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,20.9,3.1,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.7,20.9,2.8,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.7,20.9,2.8,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.7,20.9,2.8,ErroTOCF,2024-11-06,2024,11,6
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,17.2,17.2,0.0,ErroTOCF,2024-11-07,2024,11,7
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.3,17.2,7.1,ErroTOCF,2024-11-07,2024,11,7
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.7,23.7,7.7,ErroTOCF,2024-11-07,2024,11,7
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.6,23.7,13.6,ErroTOCF,2024-11-07,2024,11,7
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.1,23.7,13.1,ErroTOCF,2024-11-07,2024,11,7
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.1,23.7,13.1,ErroTOCF,2024-11-07,2024,11,7
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.8,23.7,12.8,ErroTOCF,2024-11-07,2024,11,7
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.8,23.7,12.8,ErroTOCF,2024-11-07,2024,11,7
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.4,23.7,12.4,ErroTOCF,2024-11-07,2024,11,7
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,18.3,18.3,0.4,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,18.3,6.1,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,18.3,6.1,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.9,18.3,6.0,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.9,18.3,6.0,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.2,18.3,6.3,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.2,18.3,6.3,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.2,18.3,6.3,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.2,18.3,6.3,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.1,24.1,6.2,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.6,24.1,6.7,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.6,24.1,6.7,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.8,24.1,6.9,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.8,24.1,6.9,ErroTOCF,2024-11-08,2024,11,8
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.3,25.3,5.8,ErroTOCF,2024-11-09,2024,11,9
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.6,25.3,7.1,ErroTOCF,2024-11-09,2024,11,9
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.6,25.3,7.1,ErroTOCF,2024-11-09,2024,11,9
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.5,25.3,7.0,ErroTOCF,2024-11-09,2024,11,9
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.5,25.3,7.0,ErroTOCF,2024-11-09,2024,11,9
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.1,25.3,6.6,ErroTOCF,2024-11-09,2024,11,9
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.1,25.3,6.6,ErroTOCF,2024-11-09,2024,11,9
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.2,35.2,15.7,ErroTOCF,2024-11-09,2024,11,9
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.6,51.6,34.7,ErroTOCF,2024-11-11,2024,11,11
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.9,51.6,36.0,ErroTOCF,2024-11-11,2024,11,11
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.9,51.6,36.0,ErroTOCF,2024-11-11,2024,11,11
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,34.2,34.2,17.3,ErroTOCF,2024-11-11,2024,11,11
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.7,34.2,14.8,ErroTOCF,2024-11-11,2024,11,11
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.9,34.2,14.0,ErroTOCF,2024-11-11,2024,11,11
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.9,34.2,14.0,ErroTOCF,2024-11-11,2024,11,11
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,34.2,14.1,ErroTOCF,2024-11-11,2024,11,11
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.9,21.9,0.3,ErroTOCF,2024-11-12,2024,11,12
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.3,20.2,0.2,ErroTOCF,2024-11-12,2024,11,12
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.3,20.2,1.2,ErroTOCF,2024-11-12,2024,11,12
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.3,20.2,1.2,ErroTOCF,2024-11-12,2024,11,12
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.0,20.2,0.9,ErroTOCF,2024-11-12,2024,11,12
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.0,20.2,0.9,ErroTOCF,2024-11-12,2024,11,12
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.2,31.2,13.4,ErroTOCF,2024-11-12,2024,11,12
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.4,31.2,12.6,ErroTOCF,2024-11-12,2024,11,12
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.3,31.2,12.5,ErroTOCF,2024-11-12,2024,11,12
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.3,31.2,12.5,ErroTOCF,2024-11-12,2024,11,12
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.3,22.0,3.3,ErroTOCF,2024-11-13,2024,11,13
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.3,22.0,3.3,ErroTOCF,2024-11-13,2024,11,13
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,22.0,3.0,ErroTOCF,2024-11-13,2024,11,13
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,22.0,3.0,ErroTOCF,2024-11-13,2024,11,13
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,22.0,3.1,ErroTOCF,2024-11-13,2024,11,13
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.1,22.0,3.1,ErroTOCF,2024-11-13,2024,11,13
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.6,21.6,1.8,ErroTOCF,2024-11-13,2024,11,13
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.8,21.6,6.0,ErroTOCF,2024-11-13,2024,11,13
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.8,21.6,6.0,ErroTOCF,2024-11-13,2024,11,13
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.4,21.6,0.0,ErroTOCF,2024-11-14,2024,11,14
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.1,51.1,34.6,ErroTOCF,2024-11-14,2024,11,14
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.8,51.1,36.3,ErroTOCF,2024-11-14,2024,11,14
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.8,51.1,36.3,ErroTOCF,2024-11-14,2024,11,14
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.8,51.1,36.3,ErroTOCF,2024-11-14,2024,11,14
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.9,21.9,0.6,ErroTOCF,2024-11-16,2024,11,16
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,22.4,22.4,1.1,ErroTOCF,2024-11-16,2024,11,16
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,22.8,22.4,1.5,ErroTOCF,2024-11-16,2024,11,16
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,22.8,22.4,1.5,ErroTOCF,2024-11-16,2024,11,16
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,22.3,22.4,1.0,ErroTOCF,2024-11-16,2024,11,16
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.6,20.6,0.0,ErroTOCF,2024-11-16,2024,11,16
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.1,20.6,0.0,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.1,20.6,0.0,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.4,20.6,0.3,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.4,20.6,0.3,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.6,20.6,0.5,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.6,20.6,0.5,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.1,20.6,0.0,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.1,20.6,0.0,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.8,20.6,0.0,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.8,20.6,0.0,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.8,20.6,0.0,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.8,20.6,0.0,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.4,20.6,0.0,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.4,20.6,0.0,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.9,20.6,0.5,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.9,20.6,0.5,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.9,20.9,0.5,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.8,20.9,0.4,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.8,20.9,0.4,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.6,20.9,0.2,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.6,20.9,0.2,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.6,20.9,1.2,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.6,20.9,1.2,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,22.8,20.9,2.4,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.6,48.6,29.0,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.7,48.6,29.1,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.7,48.6,29.1,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.9,55.9,36.3,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.9,55.9,26.3,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.4,55.9,23.8,ErroTOCF,2024-11-17,2024,11,17
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.6,45.6,25.0,ErroTOCF,2024-11-18,2024,11,18
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.1,45.6,22.5,ErroTOCF,2024-11-18,2024,11,18
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.1,45.6,22.5,ErroTOCF,2024-11-18,2024,11,18
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.5,45.6,21.9,ErroTOCF,2024-11-18,2024,11,18
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.5,60.6,34.1,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.6,60.8,31.2,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.6,60.8,31.2,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.6,60.5,31.2,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.6,60.5,31.2,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.6,60.8,31.2,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.2,60.6,33.8,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.2,60.5,33.8,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,55.2,60.6,33.8,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.5,60.5,35.1,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.5,60.5,35.1,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.5,60.5,35.1,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.7,60.5,35.3,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.7,57.9,35.3,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,56.6,56.2,35.2,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.8,54.4,30.4,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.8,56.2,30.4,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.8,54.4,30.4,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.8,56.2,30.4,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,54.4,28.6,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,53.3,28.6,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,53.3,28.6,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.3,51.7,25.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.3,49.1,25.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.3,51.7,25.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.3,49.1,25.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.2,46.9,23.8,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.2,49.1,23.8,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.2,46.9,23.8,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.3,44.8,21.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.3,42.8,21.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.3,42.8,21.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.7,42.8,20.3,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.7,42.8,20.3,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.6,42.8,18.2,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.6,38.5,18.2,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.6,39.9,18.2,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.6,41.3,18.2,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.6,42.8,18.2,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.8,37.4,17.4,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.8,38.5,17.4,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.8,37.4,17.4,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.1,35.4,16.7,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.1,36.4,16.7,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.1,35.4,16.7,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,34.6,15.6,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,34.6,15.6,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,35.4,15.6,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.9,34.6,14.5,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.9,34.6,14.5,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,34.9,34.6,13.5,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.3,27.9,8.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.3,28.3,8.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.3,28.3,8.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.3,28.2,8.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.3,27.9,8.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.3,27.9,8.9,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.1,27.9,8.7,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.1,27.7,8.7,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.1,27.9,8.7,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.1,27.7,8.7,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.8,27.7,8.4,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.8,27.4,8.4,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.8,27.6,8.4,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.8,27.4,8.4,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.5,27.0,8.1,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.5,27.0,8.1,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.5,27.6,8.1,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.5,27.6,8.1,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.4,27.0,8.0,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.4,27.0,8.0,ManualEquipamento,2024-11-19,2024,11,19
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.2,24.8,0.0,ManualEquipamento,2024-11-20,2024,11,20
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.2,24.7,0.0,ManualEquipamento,2024-11-20,2024,11,20
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.2,24.7,0.0,ManualEquipamento,2024-11-20,2024,11,20
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.2,24.7,0.0,ManualEquipamento,2024-11-20,2024,11,20
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.2,24.7,0.0,ManualEquipamento,2024-11-20,2024,11,20
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.2,24.5,0.0,ManualEquipamento,2024-11-20,2024,11,20
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.2,24.5,0.0,ManualEquipamento,2024-11-20,2024,11,20
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,28.2,24.7,0.0,ManualEquipamento,2024-11-20,2024,11,20
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,27.8,24.5,0.0,ManualEquipamento,2024-11-20,2024,11,20
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,27.8,24.4,0.0,ManualEquipamento,2024-11-20,2024,11,20
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,27.8,24.4,0.0,ManualEquipamento,2024-11-20,2024,11,20
NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,27.8,24.4,0.0,ManualEquipamento,2024-11-20,2024,11,20
