data,regiao,operacao,original,temperatura_maxima,temperatura_minima,status
2019-06-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,10.0,Normal
2019-06-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,13.0,Normal
2019-06-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,11.0,Normal
2019-06-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,19.0,Normal
2019-06-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,10.0,Normal
2019-06-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,13.0,Normal
2019-06-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,14.0,Normal
2019-06-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,12.0,Normal
2019-06-25,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,13.0,Normal
2019-06-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,17.0,Normal
2019-06-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,12.0,Normal
2019-06-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,11.0,Normal
2019-06-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,15.0,Normal
2019-06-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,13.0,Normal
2019-06-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,22.0,Normal
2019-06-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,15.0,Normal
2019-06-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,17.0,Normal
2019-06-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,14.0,Normal
2019-06-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,15.0,Normal
2019-06-26,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,14.0,Normal
2019-06-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,17.0,Normal
2019-06-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,15.0,Normal
2019-06-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,19.0,Normal
2019-06-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,18.0,Normal
2019-06-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,16.0,Normal
2019-06-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,22.0,Normal
2019-06-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,15.0,Normal
2019-06-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,20.0,Normal
2019-06-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,17.0,Normal
2019-06-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,18.0,Normal
2019-06-27,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,15.0,Normal
2019-06-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,17.0,Normal
2019-06-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,14.0,Normal
2019-06-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,17.0,Normal
2019-06-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,17.0,Normal
2019-06-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,15.0,Normal
2019-06-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,22.0,Normal
2019-06-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,13.0,Normal
2019-06-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,17.0,Normal
2019-06-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,14.0,Normal
2019-06-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,15.0,Normal
2019-06-28,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,14.0,Normal
2019-06-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,15.0,Normal
2019-06-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,12.0,Normal
2019-06-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,13.0,Normal
2019-06-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,16.0,Normal
2019-06-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,13.0,Normal
2019-06-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,24.0,Normal
2019-06-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,13.0,Normal
2019-06-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,17.0,Normal
2019-06-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,16.0,Normal
2019-06-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,14.0,Normal
2019-06-29,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,13.0,Normal
2019-06-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,16.0,Normal
2019-06-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,11.0,Normal
2019-06-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,12.0,Normal
2019-06-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,17.0,Normal
2019-06-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,12.0,Normal
2019-06-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,20.0,Normal
2019-06-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,13.0,Normal
2019-06-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,15.0,Normal
2019-06-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,15.0,Normal
2019-06-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,13.0,Normal
2019-06-30,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,12.0,Normal
2019-07-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,14.0,Normal
2019-07-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,11.0,Normal
2019-07-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,13.0,Normal
2019-07-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,15.0,Normal
2019-07-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,12.0,Normal
2019-07-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,22.0,Normal
2019-07-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,12.0,Normal
2019-07-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,15.0,Normal
2019-07-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,13.0,Normal
2019-07-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,13.0,Normal
2019-07-01,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,12.0,Normal
2019-07-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,15.0,Normal
2019-07-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,12.0,Normal
2019-07-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,16.0,Normal
2019-07-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,15.0,Normal
2019-07-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,13.0,Normal
2019-07-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,22.0,Normal
2019-07-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,11.0,Normal
2019-07-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,15.0,Normal
2019-07-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,12.0,Normal
2019-07-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,32.0,13.0,Normal
2019-07-02,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,11.0,Normal
2019-07-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,17.0,Normal
2019-07-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,14.0,Normal
2019-07-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,15.0,Normal
2019-07-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,16.0,Normal
2019-07-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,15.0,Normal
2019-07-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,22.0,Normal
2019-07-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,14.0,Normal
2019-07-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,17.0,Normal
2019-07-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,14.0,Normal
2019-07-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,15.0,Normal
2019-07-03,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,14.0,Normal
2019-07-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,17.0,Normal
2019-07-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,32.0,16.0,Normal
2019-07-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,19.0,16.0,Normal
2019-07-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,19.0,Normal
2019-07-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.0,16.0,Normal
2019-07-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.0,19.0,Normal
2019-07-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,16.0,Normal
2019-07-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,20.0,Normal
2019-07-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,18.0,Normal
2019-07-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.0,18.0,Normal
2019-07-04,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,17.0,Normal
2019-07-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.0,10.0,Normal
2019-07-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,8.0,Normal
2019-07-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,16.0,6.0,Normal
2019-07-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,14.0,Normal
2019-07-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,20.0,9.0,Normal
2019-07-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,21.0,14.0,Normal
2019-07-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.0,8.0,Normal
2019-07-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.0,15.0,Normal
2019-07-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.0,10.0,Normal
2019-07-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,19.0,10.0,Normal
2019-07-05,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,24.0,11.0,Normal
2019-07-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,4.0,Normal
2019-07-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,1.0,Normal
2019-07-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,5.0,Normal
2019-07-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,8.0,Normal
2019-07-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,5.0,Normal
2019-07-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,11.0,Normal
2019-07-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,34.0,4.0,Normal
2019-07-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,7.0,Normal
2019-07-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,4.0,Normal
2019-07-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,25.0,7.0,Normal
2019-07-06,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,6.0,Normal
2019-07-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,2.0,Normal
2019-07-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,2.0,Normal
2019-07-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,23.0,3.0,Normal
2019-07-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,5.0,Normal
2019-07-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,3.0,Normal
2019-07-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,12.0,Normal
2019-07-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,2.0,Normal
2019-07-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,5.0,Normal
2019-07-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,0.0,Normal
2019-07-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,26.0,6.0,Normal
2019-07-07,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,3.0,Normal
2019-07-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,6.0,Normal
2019-07-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,4.0,Normal
2019-07-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,0.0,Normal
2019-07-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,7.0,Normal
2019-07-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,6.0,Normal
2019-07-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,40.0,13.0,Normal
2019-07-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,2.0,Normal
2019-07-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,7.0,Normal
2019-07-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,2.0,Normal
2019-07-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.0,5.0,Normal
2019-07-08,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,5.0,Normal
2019-07-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,9.0,Normal
2019-07-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,6.0,Normal
2019-07-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,6.0,Normal
2019-07-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,9.0,Normal
2019-07-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,6.0,Normal
2019-07-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,13.0,Normal
2019-07-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,3.0,Normal
2019-07-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,10.0,Normal
2019-07-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,7.0,Normal
2019-07-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,6.0,Normal
2019-07-09,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,9.0,Normal
2019-07-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,10.0,Normal
2019-07-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,6.0,Normal
2019-07-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,6.0,Normal
2019-07-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,13.0,Normal
2019-07-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,41.0,6.0,Normal
2019-07-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,15.0,Normal
2019-07-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,4.0,Normal
2019-07-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,11.0,Normal
2019-07-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,7.0,Normal
2019-07-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,31.0,6.0,Normal
2019-07-10,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,9.0,Normal
2019-07-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,9.0,Normal
2019-07-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,5.0,Normal
2019-07-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,6.0,Normal
2019-07-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,14.0,Normal
2019-07-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,6.0,Normal
2019-07-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,14.0,Normal
2019-07-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,6.0,Normal
2019-07-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,11.0,Normal
2019-07-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,48.0,10.0,Normal
2019-07-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,32.0,7.0,Normal
2019-07-11,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,10.0,Normal
2019-07-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,11.0,Normal
2019-07-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,5.0,Normal
2019-07-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,6.0,Normal
2019-07-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,14.0,Normal
2019-07-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,6.0,Normal
2019-07-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,16.0,Normal
2019-07-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,5.0,Normal
2019-07-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,11.0,Normal
2019-07-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,8.0,Normal
2019-07-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,7.0,Normal
2019-07-12,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,9.0,Normal
2019-07-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,11.0,Normal
2019-07-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,7.0,Normal
2019-07-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,8.0,Normal
2019-07-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,15.0,Normal
2019-07-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,8.0,Normal
2019-07-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,53.0,17.0,Normal
2019-07-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,8.0,Normal
2019-07-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,14.0,Normal
2019-07-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,10.0,Normal
2019-07-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,34.0,9.0,Normal
2019-07-13,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,10.0,Normal
2019-07-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,13.0,Normal
2019-07-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,46.0,8.0,Normal
2019-07-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,9.0,Normal
2019-07-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,17.0,Normal
2019-07-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,9.0,Normal
2019-07-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,18.0,Normal
2019-07-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,9.0,Normal
2019-07-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,15.0,Normal
2019-07-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,14.0,Normal
2019-07-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,10.0,Normal
2019-07-14,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,14.0,Normal
2019-07-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,16.0,Normal
2019-07-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,12.0,Normal
2019-07-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,12.0,Normal
2019-07-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,17.0,Normal
2019-07-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,12.0,Normal
2019-07-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,23.0,Normal
2019-07-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,42.0,10.0,Normal
2019-07-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,20.0,Normal
2019-07-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,17.0,Normal
2019-07-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,12.0,Normal
2019-07-15,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,14.0,Normal
2019-07-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,36.0,11.0,Normal
2019-07-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,11.0,Normal
2019-07-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,7.0,Normal
2019-07-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,54.0,16.0,Normal
2019-07-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,35.0,7.0,Normal
2019-07-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,27.0,17.0,Normal
2019-07-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,32.0,8.0,Normal
2019-07-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,49.0,21.0,Normal
2019-07-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,13.0,Normal
2019-07-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,30.0,11.0,Normal
2019-07-16,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,43.0,14.0,Normal
2019-07-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,4.0,Normal
2019-07-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,32.0,6.0,Normal
2019-07-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,6.0,Normal
2019-07-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,52.0,15.0,Normal
2019-07-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,6.0,Normal
2019-07-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,32.0,14.0,Normal
2019-07-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,4.0,Normal
2019-07-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,14.0,Normal
2019-07-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,8.0,Normal
2019-07-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,29.0,8.0,Normal
2019-07-17,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,44.0,13.0,Normal
2019-07-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,8.0,Normal
2019-07-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,8.0,Normal
2019-07-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,9.0,Normal
2019-07-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,51.0,16.0,Normal
2019-07-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,39.0,9.0,Normal
2019-07-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,15.0,Normal
2019-07-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,38.0,4.0,Normal
2019-07-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,50.0,14.0,Normal
2019-07-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,47.0,6.0,Normal
2019-07-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,33.0,8.0,Normal
2019-07-18,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,45.0,12.0,Normal
2019-07-19,NORTE,ZSOZAR-ZARZOI3-244450,thermo_id_20001336,37.0,11.0,Normal
